Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
cnH1yI,Win,Collar,Male,87,France,Caucaya Airport,CO,Colombia,SAM,South America,7/30/2022,LQM,Win Collar,Delayed
KNeLcY,Twyla,Toner,Female,67,Indonesia,New Laura Airport,AU,Australia,OC,Oceania,5/19/2022,LUT,Twyla Toner,On Time
jdngAs,Mab,Willows,Female,87,Indonesia,San Domino Island Heliport,IT,Italy,EU,Europe,5/28/2022,TQR,Mab Willows,Cancelled
ze5gqt,Kellsie,Rodinger,Female,5,Russia,Puerto Rico Airport,BO,"Bolivia, Plurinational State of",SAM,South America,10/21/2022,PUR,Kellsie Rodinger,On Time
MJ0l6f,Karia,Allwood,Female,5,Russia,Ixtepec Airport,MX,Mexico,NAM,North America,5/15/2022,IZT,Karia Allwood,Delayed
Nf2Tqa,Calvin,Bunclark,Male,3,Philippines,Aurangabad Airport,IN,India,AS,Asia,7/8/2022,IXU,Calvin Bunclark,On Time
lHnNQc,Vittorio,Swannack,Male,43,Indonesia,Ivano-Frankivsk International Airport,UA,Ukraine,EU,Europe,10/7/2022,IFO,Vittorio Swannack,Cancelled
u4KZpY,Pansy,Minnette,Female,57,China,Port Graham Airport,US,United States,NAM,North America,1/12/2022,PGM,Pansy Minnette,On Time
PjvRT1,Arabele,Spittle,Female,66,Ukraine,Allakaket Airport,US,United States,NAM,North America,6/18/2022,AET,Arabele Spittle,Cancelled
5ZFzuv,Ware,Warnes,Male,12,Malaysia,Chiquimula Airport,GT,Guatemala,NAM,North America,6/26/2022,CIQ,Ware Warnes,Delayed
AYZODP,Nicolas,Weth,Male,68,Poland,Benbecula Airport,GB,United Kingdom,EU,Europe,12/29/2022,BEB,Nicolas Weth,Cancelled
nZAKAA,Bonnee,Threadgill,Female,21,Portugal,Birmingham International Airport,GB,United Kingdom,EU,Europe,11/18/2022,BHX,Bonnee Threadgill,Delayed
TE7Hm0,Quinlan,MacGaughie,Male,5,China,Chena Hot Springs Airport,US,United States,NAM,North America,10/7/2022,CEX,Quinlan MacGaughie,On Time
nkiAmF,Jill,Struthers,Female,45,Philippines,Gamboola Airport,AU,Australia,OC,Oceania,6/24/2022,GBP,Jill Struthers,On Time
Nyr30h,Janelle,De Andisie,Female,51,Philippines,Viña del mar Airport,CL,Chile,SAM,South America,3/8/2022,KNA,Janelle De Andisie,On Time
SRw7pj,Leeland,Loveland,Male,39,Panama,Coldfoot Airport,US,United States,NAM,North America,1/7/2022,CXF,Leeland Loveland,Cancelled
z4I6eO,Sylvan,Preece,Male,79,Indonesia,Vance W. Amory International Airport,KN,Saint Kitts and Nevis,NAM,North America,3/22/2022,NEV,Sylvan Preece,On Time
qhokt5,Freddie,Burhill,Male,49,Indonesia,Madeira Airport,PT,Portugal,EU,Europe,2/17/2022,FNC,Freddie Burhill,Delayed
1l7e8S,Thornton,Hanhard,Male,78,Jamaica,Tanjore Air Force Base,IN,India,AS,Asia,5/29/2022,TJV,Thornton Hanhard,Cancelled
2Z44UT,Candi,Voff,Female,20,Serbia,Vijayanagar Aerodrome (JSW),IN,India,AS,Asia,12/15/2022,VDY,Candi Voff,Cancelled
JMxSV6,Dolores,Hoyle,Female,83,Philippines,Tarapaina Airport,SB,Solomon Islands,OC,Oceania,5/22/2022,TAA,Dolores Hoyle,On Time
OktuNh,Jeane,Emson,Female,17,Czech Republic,Points North Landing Airport,CA,Canada,NAM,North America,10/13/2022,YNL,Jeane Emson,Cancelled
QVGnjt,Harriet,Bentham3,Female,6,China,Pukapuka Island Airport,CK,Cook Islands,OC,Oceania,8/2/2022,PZK,Harriet Bentham3,Delayed
fHtxtb,Eadith,Wankel,Female,22,Finland,Lac Gagnon Seaplane Base,CA,Canada,NAM,North America,7/3/2022,YGA,Eadith Wankel,On Time
QdWX4o,Brandice,Beechcraft,Female,57,Philippines,Machado Airport,BR,Brazil,SAM,South America,12/13/2022,0,Brandice Beechcraft,Cancelled
a3fMcy,Elise,Cawood,Female,55,Mexico,Norman Manley International Airport,JM,Jamaica,NAM,North America,10/14/2022,KIN,Elise Cawood,Delayed
08oBrB,Husein,Shanklin,Male,45,Russia,Saint-Étienne-Bouthéon Airport,FR,France,EU,Europe,6/19/2022,EBU,Husein Shanklin,Cancelled
iLVRxM,Obadias,McCamish,Male,34,Thailand,Astoria Regional Airport,US,United States,NAM,North America,4/5/2022,AST,Obadias McCamish,Delayed
xKXvav,Milty,Smooth,Male,81,Thailand,Hermanos Serdán International Airport,MX,Mexico,NAM,North America,4/12/2022,PBC,Milty Smooth,On Time
7eAYFc,Magnum,cornhill,Male,32,Argentina,La Môle Airport,FR,France,EU,Europe,9/19/2022,LTT,Magnum cornhill,Delayed
MtS2r1,Carilyn,Gerrens,Female,3,Brazil,Manetai Airport,PG,Papua New Guinea,OC,Oceania,11/20/2022,MVI,Carilyn Gerrens,Cancelled
Fwag84,Shelba,Kobisch,Female,13,Somalia,Campbell AAF (Fort Campbell) Air Field,US,United States,NAM,North America,2/10/2022,HOP,Shelba Kobisch,On Time
0I2Ax2,Edin,Bemrose,Female,6,Russia,Gemena Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,6/21/2022,GMA,Edin Bemrose,Cancelled
9Nl7hx,Rubie,Mackiewicz,Female,28,Poland,Bagdad Airport,US,United States,NAM,North America,5/18/2022,BGT,Rubie Mackiewicz,On Time
owv8ij,Walden,Marages,Male,52,China,Flotta Isle Airport,GB,United Kingdom,EU,Europe,4/6/2022,FLH,Walden Marages,On Time
zle25x,Alejandro,Maletratt,Male,43,Brazil,Ibiza Airport,ES,Spain,EU,Europe,1/19/2022,IBZ,Alejandro Maletratt,Cancelled
h61Rkh,Agna,Worters,Female,51,Nicaragua,Sibi Airport,PK,Pakistan,AS,Asia,12/15/2022,SBQ,Agna Worters,Cancelled
d52bzg,Philippine,Joontjes,Female,52,Russia,Borroloola Airport,AU,Australia,OC,Oceania,3/17/2022,BOX,Philippine Joontjes,On Time
Upkrk0,Anne-marie,Livzey,Female,4,Thailand,Des Moines International Airport,US,United States,NAM,North America,9/22/2022,DSM,Anne-marie Livzey,Cancelled
YZAofK,Axel,Deverille,Male,63,Ireland,Bousso Airport,TD,Chad,AF,Africa,2/20/2022,OUT,Axel Deverille,On Time
2VLY2y,Kinsley,Barry,Male,23,China,Maroantsetra Airport,MG,Madagascar,AF,Africa,4/10/2022,WMN,Kinsley Barry,Delayed
JSSKoz,Waiter,Hekkert,Male,11,Indonesia,São Jorge Airport,PT,Portugal,EU,Europe,4/5/2022,SJZ,Waiter Hekkert,Cancelled
ohphLM,Abeu,Witchell,Male,43,China,Proserpine Whitsunday Coast Airport,AU,Australia,OC,Oceania,8/20/2022,PPP,Abeu Witchell,On Time
vZpvnT,Michaella,Dismore,Female,36,Venezuela,Bisha Airport,SA,Saudi Arabia,AS,Asia,5/30/2022,BHH,Michaella Dismore,On Time
duaYGM,Carlie,Nevin,Male,84,Haiti,Laoag International Airport,PH,Philippines,AS,Asia,11/15/2022,LAO,Carlie Nevin,On Time
9Eakrw,Benita,Pigdon,Female,87,Guadeloupe,Kraków John Paul II International Airport,PL,Poland,EU,Europe,2/27/2022,KRK,Benita Pigdon,Delayed
FnPG7Y,Alfie,Baudouin,Male,3,China,Lancang Jingmai Airport,CN,China,AS,Asia,11/1/2022,JMJ,Alfie Baudouin,Delayed
aQWbbq,Haily,Krop,Male,46,Ukraine,Pemba Airport,MZ,Mozambique,AF,Africa,2/7/2022,POL,Haily Krop,Cancelled
KUI4BQ,Lennie,Lathwood,Male,43,Bulgaria,Green River Airport,PG,Papua New Guinea,OC,Oceania,10/11/2022,GVI,Lennie Lathwood,On Time
lLGgA9,Saul,Sket,Male,37,Ukraine,Toledo Executive Airport,US,United States,NAM,North America,2/12/2022,TDZ,Saul Sket,Delayed
rLdNWZ,Tripp,McKinlay,Male,6,Germany,Perales Airport,CO,Colombia,SAM,South America,1/19/2022,IBE,Tripp McKinlay,Cancelled
rTVpuV,Shir,Naulls,Female,31,China,Canton Island Airport,KI,Kiribati,OC,Oceania,4/25/2022,CIS,Shir Naulls,On Time
VHWHMw,Wolf,Emmitt,Male,64,Poland,Batticaloa Airport,LK,Sri Lanka,AS,Asia,7/16/2022,BTC,Wolf Emmitt,Cancelled
Qjiu8r,Bobbie,Fergyson,Female,57,France,Taichung Ching Chuang Kang Airport,TW,"Taiwan, Province of China",AS,Asia,1/3/2022,RMQ,Bobbie Fergyson,Cancelled
o4qYxl,Dani,Custard,Female,63,Netherlands,Orchid Beach Airport,AU,Australia,OC,Oceania,5/30/2022,OKB,Dani Custard,Cancelled
YHnNjE,Gal,Romushkin,Male,58,Philippines,Altus Air Force Base,US,United States,NAM,North America,9/29/2022,LTS,Gal Romushkin,On Time
fIF6L9,Keriann,Lysons,Female,61,Panama,Béchar Boudghene Ben Ali Lotfi Airport,DZ,Algeria,AF,Africa,9/18/2022,CBH,Keriann Lysons,Cancelled
86SVMY,Leonerd,Japp,Male,64,Czech Republic,Niue International Airport,NU,Niue,OC,Oceania,1/14/2022,IUE,Leonerd Japp,Delayed
UuRUrX,Weidar,Giron,Male,49,Indonesia,Karlstad Airport,SE,Sweden,EU,Europe,2/18/2022,KSD,Weidar Giron,On Time
9nQ5JE,Boyce,Arnauduc,Male,70,Cuba,Manassas Regional Airport/Harry P. Davis Field,US,United States,NAM,North America,11/26/2022,MNZ,Boyce Arnauduc,Delayed
h16pyN,Yehudit,Christer,Male,5,Japan,Vitoria/Foronda Airport,ES,Spain,EU,Europe,3/2/2022,VIT,Yehudit Christer,Cancelled
bLcbDU,Marji,Blaksland,Female,22,China,San Juan Aposento Airport,PE,Peru,SAM,South America,10/15/2022,APE,Marji Blaksland,Cancelled
JEEdpc,Maisey,Whisby,Female,28,Nigeria,Laguindingan Airport,PH,Philippines,AS,Asia,7/12/2022,CGY,Maisey Whisby,Delayed
XOD0Il,Pen,Bande,Male,7,Poland,Xavantina Airport,BR,Brazil,SAM,South America,6/18/2022,NOK,Pen Bande,Delayed
BbMUMB,Brandy,Lentsch,Female,2,Indonesia,Toulon-Hyères Airport,FR,France,EU,Europe,4/20/2022,TLN,Brandy Lentsch,Cancelled
639YyL,Gusti,Barnby,Female,58,Indonesia,Murtala Muhammed International Airport,NG,Nigeria,AF,Africa,4/7/2022,LOS,Gusti Barnby,Delayed
k6vbcJ,Zack,Senett,Male,46,China,Shahid Sadooghi Airport,IR,"Iran, Islamic Republic of",AS,Asia,2/15/2022,AZD,Zack Senett,On Time
dQqjtn,Haskel,Birkhead,Male,78,Sweden,Lajes Airport,PT,Portugal,EU,Europe,3/10/2022,TER,Haskel Birkhead,Delayed
2fGThj,Myra,Copcott,Female,61,China,Neumünster Airport,DE,Germany,EU,Europe,7/3/2022,EUM,Myra Copcott,On Time
EgpVn6,Sheffie,Ornells,Male,65,Saint Lucia,Merritt Airport,CA,Canada,NAM,North America,2/16/2022,YMB,Sheffie Ornells,On Time
PN28H7,Reeva,Ogbourne,Female,67,Russia,Santa Bárbara Airport,CO,Colombia,SAM,South America,8/28/2022,ISD,Reeva Ogbourne,On Time
45QLsB,Thorpe,Aphale,Male,16,Russia,Pupelde Airport,CL,Chile,SAM,South America,3/16/2022,ZUD,Thorpe Aphale,Cancelled
L6rEMU,Immanuel,Causier,Male,35,Dominican Republic,Exeter International Airport,GB,United Kingdom,EU,Europe,11/17/2022,EXT,Immanuel Causier,Delayed
7PAAMS,Karol,Glide,Female,8,Serbia,San Gabriel Valley Airport,US,United States,NAM,North America,7/24/2022,EMT,Karol Glide,Cancelled
JYOt6K,Merci,Grunbaum,Female,21,Indonesia,Coromandel Aerodrome,NZ,New Zealand,OC,Oceania,7/24/2022,CMV,Merci Grunbaum,On Time
fjOFrr,Coralie,Bygate,Female,53,Indonesia,Mongo Airport,TD,Chad,AF,Africa,10/11/2022,MVO,Coralie Bygate,Delayed
3IVCu5,Abagael,Leidecker,Female,86,Azerbaijan,Tabiteuea North Airport,KI,Kiribati,OC,Oceania,7/30/2022,TBF,Abagael Leidecker,Delayed
r0fel9,Travus,Worviell,Male,25,France,Decatur HI-Way Airfield,US,United States,NAM,North America,10/10/2022,DCR,Travus Worviell,Cancelled
2c1dP3,Quinton,Rapier,Male,64,New Zealand,Yinchuan Hedong International Airport,CN,China,AS,Asia,9/1/2022,INC,Quinton Rapier,Delayed
uoyhJX,Mercie,MacArthur,Female,73,South Africa,Mopti Airport,ML,Mali,AF,Africa,7/15/2022,MZI,Mercie MacArthur,On Time
d7EZZH,Mic,Rappoport,Male,88,Poland,Alama Iqbal International Airport,PK,Pakistan,AS,Asia,5/24/2022,LHE,Mic Rappoport,Delayed
OE3dZU,Ivar,Venditto,Male,84,China,Fort Worth Meacham International Airport,US,United States,NAM,North America,3/10/2022,FTW,Ivar Venditto,On Time
Z32llr,Mel,Dadley,Female,54,Indonesia,Pardubice Airport,CZ,Czechia,EU,Europe,8/4/2022,PED,Mel Dadley,Delayed
S5gog9,Virge,Reichelt,Male,75,Portugal,Davenport Downs Airport,AU,Australia,OC,Oceania,7/4/2022,DVP,Virge Reichelt,Cancelled
ANN1se,Holt,Longthorn,Male,34,Portugal,Narrabri Airport,AU,Australia,OC,Oceania,12/10/2022,NAA,Holt Longthorn,Delayed
yFraQh,Curran,Goosnell,Male,46,China,Dimbokro Airport,CI,Côte d'Ivoire,AF,Africa,4/10/2022,DIM,Curran Goosnell,On Time
Ot3NMC,Dougie,Welbourn,Male,5,China,Bellingham International Airport,US,United States,NAM,North America,5/12/2022,BLI,Dougie Welbourn,Delayed
WDtSmP,Minta,Macconaghy,Female,5,Philippines,Patos de Minas Airport,BR,Brazil,SAM,South America,3/20/2022,POJ,Minta Macconaghy,Cancelled
3LWjNZ,Virge,Purselowe,Male,71,China,Mariscal Sucre International Airport,EC,Ecuador,SAM,South America,3/29/2022,UIO,Virge Purselowe,Cancelled
JuNGpG,Nertie,Chaudron,Female,61,China,Mansa Airport,ZM,Zambia,AF,Africa,9/27/2022,MNS,Nertie Chaudron,On Time
z0xPLO,Katie,Suddards,Female,44,Portugal,Mustique Airport,VC,Saint Vincent and the Grenadines,NAM,North America,12/17/2022,MQS,Katie Suddards,On Time
p8NC8N,Ralina,Caveau,Female,62,Serbia,Walter J. Koladza Airport,US,United States,NAM,North America,8/20/2022,GBR,Ralina Caveau,Cancelled
t17GgC,Jedediah,Harbage,Male,20,Russia,Shreveport Downtown Airport,US,United States,NAM,North America,12/12/2022,DTN,Jedediah Harbage,On Time
7HdEZa,Alic,Ben,Male,84,Philippines,Nankina Airport,PG,Papua New Guinea,OC,Oceania,12/12/2022,NKN,Alic Ben,Cancelled
XinEan,Waldemar,Pooly,Male,75,Vietnam,Northeast Alabama Regional Airport,US,United States,NAM,North America,3/23/2022,GAD,Waldemar Pooly,Cancelled
0iMMjV,Orelee,Egglestone,Female,51,Nigeria,McGrath Airport,US,United States,NAM,North America,1/3/2022,MCG,Orelee Egglestone,On Time
yDwDSA,Farleigh,Doornbos,Male,43,Venezuela,Deputatskiy Airport,RU,Russian Federation,EU,Europe,6/28/2022,DPT,Farleigh Doornbos,On Time
3auLuZ,Shannon,O'Duilleain,Female,14,Brazil,Winisk Airport,CA,Canada,NAM,North America,4/7/2022,YWN,Shannon O'Duilleain,Cancelled
xUyA5f,Betty,Serman,Female,88,Indonesia,Cascade Locks State Airport,US,United States,NAM,North America,11/24/2022,CZK,Betty Serman,On Time
xNVR69,Laureen,Copello,Female,51,Venezuela,Santa Cruz Island Airport,US,United States,NAM,North America,4/26/2022,SZN,Laureen Copello,On Time
J1YMft,Aloysius,Bransgrove,Male,5,Thailand,Brussels Airport,BE,Belgium,EU,Europe,3/8/2022,BRU,Aloysius Bransgrove,Delayed
WIwymv,Beau,Jewis,Male,84,Panama,General Francisco Bermúdez Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,1/13/2022,CUP,Beau Jewis,Cancelled
Ca4DrP,Poul,Curnokk,Male,82,Russia,El Trompillo Airport,BO,"Bolivia, Plurinational State of",SAM,South America,2/11/2022,SRZ,Poul Curnokk,On Time
sRLVg3,Yul,Mechan,Male,8,Japan,Tampa International Airport,US,United States,NAM,North America,5/16/2022,TPA,Yul Mechan,Delayed
KGGzZk,Gusty,Mougel,Female,42,China,Havre City County Airport,US,United States,NAM,North America,4/12/2022,HVR,Gusty Mougel,On Time
BHQVny,Sonya,Kettow,Female,35,Indonesia,Martin State Airport,US,United States,NAM,North America,12/9/2022,MTN,Sonya Kettow,On Time
oehe8q,Geri,Sijmons,Female,30,Japan,Santa Ana Airport,SB,Solomon Islands,OC,Oceania,6/28/2022,NNB,Geri Sijmons,Cancelled
hRUX2H,Innis,Chmarny,Male,88,Philippines,Schwerin Parchim Airport,DE,Germany,EU,Europe,12/15/2022,SZW,Innis Chmarny,Delayed
pd1eei,Nanette,O Sullivan,Female,76,United States,M'Bigou Airport,GA,Gabon,AF,Africa,8/25/2022,MBC,Nanette O Sullivan,Delayed
87DVCl,Cart,Maberley,Male,77,Indonesia,La Rochelle-Île de Ré Airport,FR,France,EU,Europe,3/20/2022,LRH,Cart Maberley,Delayed
jmLmia,Stanislaus,Tegeller,Male,58,Honduras,Grande Cache Airport,CA,Canada,NAM,North America,1/9/2022,YGC,Stanislaus Tegeller,On Time
7Oo6op,Roby,Matiashvili,Female,16,China,Palo Verde Airport,MX,Mexico,NAM,North America,3/10/2022,SRL,Roby Matiashvili,Delayed
VqI3L1,Colin,Cholton,Male,50,China,Shively Field,US,United States,NAM,North America,6/11/2022,SAA,Colin Cholton,Delayed
uU0oqX,Eldin,Haine,Male,83,United States,Maquinchao Airport,AR,Argentina,SAM,South America,7/4/2022,MQD,Eldin Haine,Delayed
dx2yOw,Nedda,Jaynes,Female,28,China,Playa Grande Airport,GT,Guatemala,NAM,North America,8/25/2022,PKJ,Nedda Jaynes,Delayed
a862b3,Christie,Gingles,Male,3,Uzbekistan,Elizabeth Field,US,United States,NAM,North America,9/16/2022,FID,Christie Gingles,Cancelled
PAQ1xX,Millicent,Littlecote,Female,19,Sweden,Southern Cross Airport,AU,Australia,OC,Oceania,12/17/2022,SQC,Millicent Littlecote,On Time
8bR9AJ,Alexio,Ginnally,Male,89,Tanzania,Tifalmin Airport,PG,Papua New Guinea,OC,Oceania,8/23/2022,TFB,Alexio Ginnally,On Time
ilU6EK,Yolande,Falvey,Female,21,China,Mokhotlong Airport,LS,Lesotho,AF,Africa,7/15/2022,MKH,Yolande Falvey,Cancelled
VkVgaS,Rodrique,Vanderplas,Male,84,Brazil,North Las Vegas Airport,US,United States,NAM,North America,10/16/2022,VGT,Rodrique Vanderplas,On Time
UMD0wr,Garvin,Gladdolph,Male,75,Brazil,L M Clayton Airport,US,United States,NAM,North America,2/25/2022,OLF,Garvin Gladdolph,On Time
PTQ7eA,Kort,McGinly,Male,42,Yemen,Simara Airport,NP,Nepal,AS,Asia,11/15/2022,SIF,Kort McGinly,Delayed
MvykD0,Freddie,Parham,Female,39,Netherlands,Livengood Camp Airport,US,United States,NAM,North America,12/11/2022,LIV,Freddie Parham,On Time
da2FKz,Holly,Biner,Female,48,Philippines,Tshimpi Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,3/28/2022,MAT,Holly Biner,On Time
G5niRa,Doretta,Grasser,Female,8,Honduras,Ignatyevo Airport,RU,Russian Federation,AS,Asia,11/3/2022,BQS,Doretta Grasser,Delayed
68pcTk,Alberto,Snepp,Male,22,Portugal,Ain el Beida Airport,DZ,Algeria,AF,Africa,9/16/2022,OGX,Alberto Snepp,Delayed
Yrr2UB,Jarret,Kirkebye,Male,29,Syria,Bhatinda Air Force Station,IN,India,AS,Asia,9/27/2022,BUP,Jarret Kirkebye,On Time
GXySxL,Benni,Geaveny,Female,6,China,Orange County Airport,US,United States,NAM,North America,8/3/2022,MGJ,Benni Geaveny,Cancelled
wKYEVY,Demetra,Langtry,Female,84,United States,Emden Airport,DE,Germany,EU,Europe,8/24/2022,EME,Demetra Langtry,Delayed
mfaT7L,Laverna,Windle,Female,77,Portugal,Port Protection Seaplane Base,US,United States,NAM,North America,11/26/2022,PPV,Laverna Windle,Delayed
dIZppj,Thornton,Dosedale,Male,10,China,Gao Airport,ML,Mali,AF,Africa,5/3/2022,GAQ,Thornton Dosedale,On Time
NhTyeS,Gayle,Wiszniewski,Male,12,France,Vagar Airport,FO,Faroe Islands,EU,Europe,4/7/2022,FAE,Gayle Wiszniewski,On Time
4COZc0,Reta,Plan,Female,13,China,North Texas Regional Airport/Perrin Field,US,United States,NAM,North America,7/10/2022,PNX,Reta Plan,On Time
BxAG3T,Haily,Nibley,Male,83,Norway,Ekati Airport,CA,Canada,NAM,North America,4/5/2022,YOA,Haily Nibley,Delayed
l5LVGv,Rolland,Flewitt,Male,67,Brazil,Del Norte International Airport,MX,Mexico,NAM,North America,2/17/2022,NTR,Rolland Flewitt,Delayed
Cqtd0K,Claresta,Shatliff,Female,51,Nigeria,EMBRAER - Unidade Gavião Peixoto Airport,BR,Brazil,SAM,South America,5/30/2022,0,Claresta Shatliff,Cancelled
RHSqkX,Anitra,Sorrell,Female,30,Slovenia,Dharavandhoo Airport,MV,Maldives,AS,Asia,12/8/2022,DRV,Anitra Sorrell,Delayed
d6AtiB,Dougy,Goodhall,Male,66,Poland,Bitam Airport,GA,Gabon,AF,Africa,11/30/2022,BMM,Dougy Goodhall,Delayed
JU1Wtp,Lindon,Brenton,Male,3,Uruguay,Harrisburg-Raleigh Airport,US,United States,NAM,North America,2/10/2022,HSB,Lindon Brenton,On Time
C4aGaS,Caralie,Chart,Female,71,Poland,Fort Frances Municipal Airport,CA,Canada,NAM,North America,4/21/2022,YAG,Caralie Chart,On Time
hcsv7R,Starlene,Gaddesby,Female,3,Brazil,Kerang Airport,AU,Australia,OC,Oceania,7/10/2022,KRA,Starlene Gaddesby,Cancelled
WSXjAH,Addia,Kinman,Female,9,China,Cecil Airport,US,United States,NAM,North America,3/29/2022,VQQ,Addia Kinman,Cancelled
vP7Qom,Shelden,Seyffert,Male,34,China,Five Mile Airport,US,United States,NAM,North America,7/20/2022,FMC,Shelden Seyffert,Delayed
vb80uT,Hamlin,Pollington,Male,60,Nicaragua,Maribor Airport,SI,Slovenia,EU,Europe,5/16/2022,MBX,Hamlin Pollington,Cancelled
OhSRDC,Rosalie,Sebyer,Female,14,Indonesia,Port Clarence Coast Guard Station,US,United States,NAM,North America,5/10/2022,KPC,Rosalie Sebyer,On Time
SqGrBO,Allegra,Rosendall,Female,59,China,Osmanabad Airport,IN,India,AS,Asia,9/19/2022,OMN,Allegra Rosendall,Cancelled
pFMJYT,Giacomo,Huntar,Male,4,Somalia,Obbia Airport,SO,Somalia,AF,Africa,4/5/2022,CMO,Giacomo Huntar,Cancelled
szEJBj,Ynes,Clemenza,Female,11,Germany,Buffalo Niagara International Airport,US,United States,NAM,North America,12/15/2022,BUF,Ynes Clemenza,On Time
W3dX8i,Melloney,Smoughton,Female,1,Bulgaria,New York Skyports Inc Seaplane Base,US,United States,NAM,North America,12/19/2022,QNY,Melloney Smoughton,Cancelled
ljR0BB,Zebadiah,Durning,Male,78,Russia,Tofino Harbour Seaplane Base,CA,Canada,NAM,North America,1/18/2022,YTP,Zebadiah Durning,Cancelled
lYn4GU,Tan,Droogan,Male,87,Libya,Kololo Airstrip,UG,Uganda,AF,Africa,5/18/2022,KLA,Tan Droogan,On Time
EvL9YR,Katerina,Atcheson,Female,61,China,Mapua(Mabua) Airport,PG,Papua New Guinea,OC,Oceania,4/16/2022,MPU,Katerina Atcheson,Delayed
V6gB1u,Lanny,Giffen,Female,14,Myanmar,Cataratas Del Iguazú International Airport,AR,Argentina,SAM,South America,7/21/2022,IGR,Lanny Giffen,On Time
XAdutS,Richie,Bern,Male,49,Pakistan,Jubail Airport,SA,Saudi Arabia,AS,Asia,6/9/2022,QJB,Richie Bern,Delayed
zhV60q,Annis,Sherland,Female,33,Macedonia,Wynyard Airport,AU,Australia,OC,Oceania,1/6/2022,BWT,Annis Sherland,Delayed
XnmvJ0,Gerhardine,Scotchmer,Female,85,Norway,Léopold Sédar Senghor International Airport,SN,Senegal,AF,Africa,11/25/2022,DKR,Gerhardine Scotchmer,Cancelled
BCSTUD,Georgine,Gallelli,Female,80,China,Alma Airport,CA,Canada,NAM,North America,12/5/2022,YTF,Georgine Gallelli,Cancelled
gxlMfb,Nollie,Croxley,Female,21,Burkina Faso,Virginia Highlands Airport,US,United States,NAM,North America,9/17/2022,VJI,Nollie Croxley,Cancelled
dUnBvu,El,Cluse,Male,31,Sweden,Dongji Aiport,CN,China,AS,Asia,1/13/2022,FYJ,El Cluse,Delayed
xp09zE,Aeriell,Tapscott,Female,54,China,DLF Airport,US,United States,NAM,North America,6/19/2022,DLF,Aeriell Tapscott,Delayed
3QFdtu,Maurise,Sher,Male,54,Sweden,Agropecuária Castanhais Airport,BR,Brazil,SAM,South America,7/29/2022,ITI,Maurise Sher,Cancelled
p6DLfT,Astrix,Bodill,Female,72,Nicaragua,Osvaldo Vieira International Airport,GW,Guinea-Bissau,AF,Africa,3/2/2022,OXB,Astrix Bodill,Cancelled
dmYhO8,Corinne,Mustill,Female,2,Venezuela,Hillenbrand Industries Airport,US,United States,NAM,North America,11/9/2022,HLB,Corinne Mustill,Cancelled
2ifkw2,Klement,Hagston,Male,89,Sweden,Diosdado Macapagal International Airport,PH,Philippines,AS,Asia,7/23/2022,CRK,Klement Hagston,On Time
TbKNUc,Vittoria,Kelshaw,Female,78,Sweden,Bongo Airport,GA,Gabon,AF,Africa,12/9/2022,BGP,Vittoria Kelshaw,Cancelled
DR5kln,Winny,Jordan,Female,60,China,Innamincka Airport,AU,Australia,OC,Oceania,1/3/2022,INM,Winny Jordan,Delayed
AlaaKk,Cornelius,Borrowman,Male,35,Vietnam,Susanville Municipal Airport,US,United States,NAM,North America,1/16/2022,SVE,Cornelius Borrowman,Delayed
5oozB4,Herta,Surmeyer,Female,22,Thailand,Rutland Plains Airport,AU,Australia,OC,Oceania,4/2/2022,RTP,Herta Surmeyer,Delayed
kHO0iN,Tildy,Cardis,Female,29,Brazil,Boundiali Airport,CI,Côte d'Ivoire,AF,Africa,1/2/2022,BXI,Tildy Cardis,Delayed
33EO2Y,Deanne,Mathivet,Female,8,China,Mamai Airport,PG,Papua New Guinea,OC,Oceania,6/1/2022,MAP,Deanne Mathivet,Delayed
sNOAwP,Jarred,Cheale,Male,16,China,Kipnuk Airport,US,United States,NAM,North America,12/23/2022,KPN,Jarred Cheale,Cancelled
4fCijS,Gray,Huntly,Female,6,Portugal,RAF Lossiemouth,GB,United Kingdom,EU,Europe,2/10/2022,LMO,Gray Huntly,Cancelled
ecr1CA,Lavena,Igglesden,Female,15,Japan,Stillwater Regional Airport,US,United States,NAM,North America,2/9/2022,SWO,Lavena Igglesden,On Time
